"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.0249446186541695,7,195,3.55571095571096,"HAY BONE MARROW DENDRITIC CELL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/HAY_BONE_MARROW_DENDRITIC_CELL"," PPP1R14B  SCAMP5  ALDH2  TMED10  CACNA2D3  COMT  SUSD1"
0.0249446186541695,6,146,4.07062800213485,"CUI DEVELOPING HEART C4 ENDOTHELIAL CELL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/CUI_DEVELOPING_HEART_C4_ENDOTHELIAL_CELL"," STOM  F2R  F8  BMX  TSPAN18  ALDH2"
0.0252334466169592,10,362,2.73624165889359,"MURARO PANCREAS ENDOTHELIAL CELL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/MURARO_PANCREAS_ENDOTHELIAL_CELL"," ABI3  FLT4  STOM  SMAD7  F2R  VIM  ATP1B3  SH3KBP1  ADGRG1  ANKRD11"
0.027850361901493,3,33,9.0047225501771,"DURANTE ADULT OLFACTORY NEUROEPITHELIUM RESPIRATORY HORIZONTAL BASAL CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_HORIZONTAL_BASAL_CELLS"," AQP3  ATP1B3  ANXA1"
0.027850361901493,6,151,3.93583899544164,"GAUTAM EYE CORNEA ELF3 HIGH EPITHELIAL CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/GAUTAM_EYE_CORNEA_ELF3_HIGH_EPITHELIAL_CELLS"," DNAJB2  SREBF1  MYO6  NDUFB2  IER5  COMT"
0.0297662524806184,7,204,3.39884135472371,"DESCARTES MAIN FETAL MEGAKARYOCYTES","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DESCARTES_MAIN_FETAL_MEGAKARYOCYTES"," SMIM12  SUSD1  VCL  ITGA2B  ITGB3  FAM110A  GAS2L1"
0.0337409956069193,4,70,5.66011131725417,"BUSSLINGER ESOPHAGEAL PROLIFERATING BASAL CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/BUSSLINGER_ESOPHAGEAL_PROLIFERATING_BASAL_CELLS"," ITGA6  NUCKS1  ATP1B3  ENO1"
0.0337839502138586,11,443,2.45952918413415,"HU FETAL RETINA RGC","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/HU_FETAL_RETINA_RGC"," PCMT1  MVD  PPP2R2B  YWHAH  ADGRG1  SRI  PPP1R14B  LDOC1  RALGDS  LRRN3  TPM3"
0.0356173073110298,6,161,3.69137694603533,"FAN OVARY CL12 T LYMPHOCYTE NK CELL 2","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/FAN_OVARY_CL12_T_LYMPHOCYTE_NK_CELL_2"," ANXA1  YWHAH  ATP1B3  YWHAB  ARHGDIA  TPM3"
0.0357662637842093,6,162,3.66859066859067,"AIZARANI LIVER C3 NK NKT CELLS 2","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/AIZARANI_LIVER_C3_NK_NKT_CELLS_2"," SLC4A10  LCP1  ANXA1  RUNX3  PRF1  LTK"
0.0357662637842093,14,645,2.14996476391825,"FAN OVARY CL8 MATURE CUMULUS GRANULOSA CELL 2","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/FAN_OVARY_CL8_MATURE_CUMULUS_GRANULOSA_CELL_2"," DMAC1  APOBEC3C  SRI  VPS35  ATP5MC3  NDUFB2  COMT  SLC39A8  NUCKS1  NREP  UQCRC1  SSBP3  SNF8  TMED10"
0.0408355803201066,11,458,2.37897691827823,"FAN OVARY CL13 MONOCYTE MACROPHAGE","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/FAN_OVARY_CL13_MONOCYTE_MACROPHAGE"," CCR7  ATP1B3  LCP1  VSIG4  ANXA1  TPM3  ENO1  LMNA  YWHAH  ALDH2  ARHGDIA"
0.0439279287990424,5,121,4.09305570462595,"AIZARANI LIVER C18 NK NKT CELLS 5","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/AIZARANI_LIVER_C18_NK_NKT_CELLS_5"," IER5  ANXA1  CD163  VIM  CSF1R"
0.0446665696917389,8,283,2.80005506860631,"AIZARANI LIVER C13 LSECS 2","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/AIZARANI_LIVER_C13_LSECS_2"," F8  TGFBR3  FLT4  F2R  TSPAN18  MAN1C1  GAS2L1  TPM4"
0.0446665696917389,7,227,3.05446535843012,"HAY BONE MARROW MONOCYTE","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/HAY_BONE_MARROW_MONOCYTE"," CSF1R  ZNF703  FAM110A  ABI3  CUX1  SPN  PAPSS2"
0.0446665696917389,7,226,3.0679806918745,"DESCARTES FETAL INTESTINE MYELOID CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DESCARTES_FETAL_INTESTINE_MYELOID_CELLS"," CSF1R  F13A1  MS4A4E  CD163  GPR141  CX3CR1  VSIG4"
0.0446665696917389,6,173,3.43532767810224,"DESCARTES FETAL LUNG MEGAKARYOCYTES","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DESCARTES_FETAL_LUNG_MEGAKARYOCYTES"," ITGA2B  ITGB3  VCL  F2R  FAM110A  GAS2L1"
0.0446665696917389,7,226,3.0679806918745,"RUBENSTEIN SKELETAL MUSCLE NK CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/RUBENSTEIN_SKELETAL_MUSCLE_NK_CELLS"," PRF1  LCP1  TPM3  ANXA1  TPM4  ENO1  NDUFB2"
0.0446665696917389,4,79,5.0152885089594,"DESCARTES MAIN FETAL ENDOCARDIAL CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DESCARTES_MAIN_FETAL_ENDOCARDIAL_CELLS"," SMAD7  BMX  ARMCX2  F8"
0.0450070038839934,6,174,3.41558441558442,"AIZARANI LIVER C25 KUPFFER CELLS 4","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/AIZARANI_LIVER_C25_KUPFFER_CELLS_4"," ATP1B3  CD163  VIM  CSF1R  ANXA1  EMILIN2"
0.0467492478573968,7,230,3.01462450592885,"DESCARTES FETAL PANCREAS MYELOID CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DESCARTES_FETAL_PANCREAS_MYELOID_CELLS"," CSF1R  F13A1  CD163  GPR141  CX3CR1  MS4A4E  VSIG4"
0.0478230870989618,7,232,2.98863636363636,"FAN OVARY CL16 LYMPHATIC ENDOTHELIAL CELL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/FAN_OVARY_CL16_LYMPHATIC_ENDOTHELIAL_CELL"," FLT4  COMT  UGP2  STOM  YWHAH  TPM3  SNX2"
0.0478230870989618,5,127,3.89968299417118,"GAUTAM EYE IRIS CILIARY BODY ACTIVATED T CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/GAUTAM_EYE_IRIS_CILIARY_BODY_ACTIVATED_T_CELLS"," ZFYVE28  DDB2  UGP2  SPN  SH3KBP1"
0.0485743928872975,15,752,1.9757702403979,"FAN EMBRYONIC CTX OLIG","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/FAN_EMBRYONIC_CTX_OLIG"," TMEM63A  PCBP4  RALGDS  SYT11  LMNA  ITPKB  JOSD2  SCAMP5  SH3KBP1  DNAJB2  LDLRAP1  STX6  TMBIM1  ZFYVE28  SMAD7"
0.048593113893257,6,179,3.32017702967424,"CUI DEVELOPING HEART TRABECULAR ATRIAL CARDIOMYOCYTE","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/CUI_DEVELOPING_HEART_TRABECULAR_ATRIAL_CARDIOMYOCYTE"," VCL  ERBB2  PCMT1  TMED10  ITGA6  DNAJB9"
0.0508130116347644,8,295,2.68615452344266,"AIZARANI LIVER C20 LSECS 3","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/AIZARANI_LIVER_C20_LSECS_3"," S1PR1  F8  LMNA  PAPSS2  TGFBR3  AFF4  VCL  ANKRD11"
0.0508130116347644,4,84,4.71675943104515,"DURANTE ADULT OLFACTORY NEUROEPITHELIUM NK CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_NK_CELLS"," PRF1  SPN  LCP1  APOBEC3G"
0.0542492874092079,5,133,3.72375744556196,"FAN EMBRYONIC CTX BIG GROUPS GLIAL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/FAN_EMBRYONIC_CTX_BIG_GROUPS_GLIAL"," VIM  ADGRG1  SRI  MYO6  ENO1"
0.0542492874092079,9,361,2.46943914810951,"GAO LARGE INTESTINE ADULT CI MESENCHYMAL CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/GAO_LARGE_INTESTINE_ADULT_CI_MESENCHYMAL_CELLS"," ABI3  APOBEC3G  AQP3  LCP1  RAB34  RUNX3  SASH3  VIM  ZAP70"
0.0595007800676475,4,89,4.45177294615497,"ZHONG PFC C4 UNKNOWN INP","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/ZHONG_PFC_C4_UNKNOWN_INP"," COMMD9  EOMES  MRTO4  PCBP4"
0.06185712443278,3,49,6.06440498277233,"AIZARANI LIVER C12 NK NKT CELLS 4","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/AIZARANI_LIVER_C12_NK_NKT_CELLS_4"," RUNX3  LCP1  EOMES"
0.0642678393729677,2,18,11.005772005772,"FAN EMBRYONIC CTX NSC 1","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/FAN_EMBRYONIC_CTX_NSC_1"," VIM  MCM4"
0.0686842975041039,13,649,1.98409140936106,"TRAVAGLINI LUNG MESOTHELIAL CELL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/TRAVAGLINI_LUNG_MESOTHELIAL_CELL"," SLC39A8  CRLS1  LRRC59  IER5  POLD4  MRTO4  PPP1R14B  TPM3  KIF21A  ENO1  UGP2  AQP3  NDUFB2"
0.07000639553532,9,380,2.34596719070403,"FAN OVARY CL1 GPRC5A TNFRS12A HIGH SELECTABLE FOLLICLE STROMAL CELL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/FAN_OVARY_CL1_GPRC5A_TNFRS12A_HIGH_SELECTABLE_FOLLICLE_STROMAL_CELL"," LMNA  VIM  LRRC59  TSPYL1  MRTO4  ENO1  MAPRE1  EIF3H  EIF3E"
0.0742054485241041,6,201,2.95677456871487,"TRAVAGLINI LUNG MACROPHAGE CELL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/TRAVAGLINI_LUNG_MACROPHAGE_CELL"," VSIG4  ALDH2  VIM  CD163  YWHAH  COMT"
0.0751405541289342,8,322,2.46091796402355,"GAO LARGE INTESTINE 24W C11 PANETH LIKE CELL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/GAO_LARGE_INTESTINE_24W_C11_PANETH_LIKE_CELL"," ABI3  ATP1B3  CD163  CSF1R  F13A1  FAM110A  LCP1  RUNX3"
0.076081075789665,5,148,3.3463495963496,"FAN EMBRYONIC CTX BIG GROUPS BRAIN IMMUNE","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_IMMUNE"," SH2D1A  ANXA1  LCP1  ABI3  ARHGEF1"
0.0787798590967084,8,326,2.43072265158155,"LAKE ADULT KIDNEY C19 COLLECTING DUCT INTERCALATED CELLS TYPE A MEDULLA","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/LAKE_ADULT_KIDNEY_C19_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_A_MEDULLA"," SRP14  CAPN2  ATP5MC3  ITGA6  IDH2  ENO1  YWHAB  ADGRG1"
0.0796374707977841,6,206,2.88500819568781,"MENON FETAL KIDNEY 4 PODOCYTES","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/MENON_FETAL_KIDNEY_4_PODOCYTES"," TGFBR3  VIM  STT3B  ANKRD11  UBE2G2  NDUFB2"
0.080132028550383,7,266,2.60663021189337,"HAY BONE MARROW PLATELET","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/HAY_BONE_MARROW_PLATELET"," ITGB3  GAS2L1  F13A1  TPM4  VCL  TMBIM1  TSPAN18"
0.0812853957550389,5,152,3.25828776486671,"LAKE ADULT KIDNEY C24 ENDOTHELIAL CELLS AEA AND DVR","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/LAKE_ADULT_KIDNEY_C24_ENDOTHELIAL_CELLS_AEA_AND_DVR"," VIM  STOM  SRP14  TPM3  YWHAB"
0.0826124896363452,5,153,3.23699176640353,"DESCARTES FETAL LIVER MEGAKARYOCYTES","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DESCARTES_FETAL_LIVER_MEGAKARYOCYTES"," ITGA2B  F13A1  ITGB3  ITGA6  SMIM12"
0.0964722068454757,7,278,2.4941137998692,"LAKE ADULT KIDNEY C8 DECENDING THIN LIMB","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/LAKE_ADULT_KIDNEY_C8_DECENDING_THIN_LIMB"," ENO1  YWHAB  SRP14  CAPN2  TPM3  ADGRG1  VCL"
0.101408787756635,9,412,2.16375614676586,"LAKE ADULT KIDNEY C5 PROXIMAL TUBULE EPITHELIAL CELLS STRESS INFLAM","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/LAKE_ADULT_KIDNEY_C5_PROXIMAL_TUBULE_EPITHELIAL_CELLS_STRESS_INFLAM"," TMEM63A  OTUD7A  EPHX2  MYO6  SLC16A10  PFKL  PIGL  ANKRD11  CUX1"
0.102355610712579,5,163,3.03840331447693,"FAN EMBRYONIC CTX EX 4 EXCITATORY NEURON","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/FAN_EMBRYONIC_CTX_EX_4_EXCITATORY_NEURON"," MYO6  SPEG  DNAJB2  TARBP1  SLC4A10"
0.110015224317486,8,353,2.24480335528494,"LAKE ADULT KIDNEY C10 THIN ASCENDING LIMB","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/LAKE_ADULT_KIDNEY_C10_THIN_ASCENDING_LIMB"," ENO1  IDH2  SRP14  CACNA2D3  YWHAB  ATP5MC3  CAPN2  ADGRG1"
0.110015224317486,9,420,2.12254174397032,"DESCARTES FETAL CEREBRUM MEGAKARYOCYTES","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DESCARTES_FETAL_CEREBRUM_MEGAKARYOCYTES"," ITGB3  STOM  ITGA2B  F13A1  GAS2L1  SMIM12  FAM110A  MRTO4  RORC"
0.110015224317486,4,113,3.50626364785657,"DESCARTES FETAL SPLEEN MEGAKARYOCYTES","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DESCARTES_FETAL_SPLEEN_MEGAKARYOCYTES"," ITGB3  ITGA2B  VCL  F13A1"
0.110015224317486,3,65,4.57162837162837,"TRAVAGLINI LUNG MYOFIBROBLAST CELL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/TRAVAGLINI_LUNG_MYOFIBROBLAST_CELL"," ALDH2  TGFBR3  VIM"
0.110015224317486,9,422,2.11248230442543,"FAN OVARY CL18 B LYMPHOCYTE","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/FAN_OVARY_CL18_B_LYMPHOCYTE"," CCR7  ATP1B3  PPP1R14B  LCP1  ANKRD11  ENSA  ARHGDIA  TPM3  SNF8"
0.110623729495632,4,114,3.47550694919116,"TRAVAGLINI LUNG PERICYTE CELL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/TRAVAGLINI_LUNG_PERICYTE_CELL"," STOM  PDGFRB  OBSCN  F2R"
0.110791001958857,7,291,2.3826929084661,"HU FETAL RETINA RPE","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/HU_FETAL_RETINA_RPE"," NOG  ITPKB  ITGA6  PDGFRB  MARVELD1  STT3B  VIM"
0.111869199935031,4,115,3.44528514963298,"GAUTAM EYE CORNEA TGFBI HIGH EPITHELIAL CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/GAUTAM_EYE_CORNEA_TGFBI_HIGH_EPITHELIAL_CELLS"," KIF21A  ATP5MC3  NREP  ATP1B3"
0.114314898519746,6,231,2.57277787147917,"FAN OVARY CL17 PUTATIVE APOPTOTIC SMOOTH MUSCLE CELL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/FAN_OVARY_CL17_PUTATIVE_APOPTOTIC_SMOOTH_MUSCLE_CELL"," PDGFRB  LMNA  STOM  ATP1B3  MRTO4  DNAJB9"
0.120278817788433,20,1266,1.5648017069818,"HAY BONE MARROW ERYTHROBLAST","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/HAY_BONE_MARROW_ERYTHROBLAST"," IDH2  SRI  MCM4  ATP5MC3  SLC39A8  CRLS1  YWHAH  HAT1  AP2M1  LRRC59  MRTO4  PCMT1  AGFG2  CHAF1A  SRPK1  STOM  CCDC14  SREBF1  HPS1  UQCRC1"
0.120305023551864,10,503,1.96922361932302,"GAO LARGE INTESTINE ADULT CJ IMMUNE CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/GAO_LARGE_INTESTINE_ADULT_CJ_IMMUNE_CELLS"," ANXA1  DCHS1  IGFBP3  LRRN3  OBSCN  PDGFRB  PHF10  RAB34  STOM  TGFBR3"
0.120983939551132,11,576,1.89161706349206,"DESCARTES FETAL CEREBRUM VASCULAR ENDOTHELIAL CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DESCARTES_FETAL_CEREBRUM_VASCULAR_ENDOTHELIAL_CELLS"," CD248  FLT4  PDGFRB  SLC39A8  ANXA1  LEF1  ZNF703  ATP5MC3  PLEKHF1  ZAP70  RUNX3"
0.125988654337417,8,370,2.14166374166374,"FAN EMBRYONIC CTX BIG GROUPS MICROGLIA","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/FAN_EMBRYONIC_CTX_BIG_GROUPS_MICROGLIA"," VSIG4  CX3CR1  CSF1R  GAL3ST4  ABI3  LCP1  POLD4  STOM"
0.125988654337417,13,732,1.75911929600454,"MURARO PANCREAS ACINAR CELL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/MURARO_PANCREAS_ACINAR_CELL"," SLC39A8  ITGA6  TMBIM1  ALDH2  IDH2  ANXA4  LRRC59  AP4B1  POLD4  EIF3E  SRI  CAPN2  VIM"
0.125988654337417,6,240,2.4762987012987,"LAKE ADULT KIDNEY C17 COLLECTING SYSTEM PCS STRESSED DISSOC SUBSET","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/LAKE_ADULT_KIDNEY_C17_COLLECTING_SYSTEM_PCS_STRESSED_DISSOC_SUBSET"," LMNA  VCL  ATP1B3  TOX  TPM4  AFF4"
0.125988654337417,2,29,6.83116883116883,"TRAVAGLINI LUNG CD8 MEMORY EFFECTOR T CELL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/TRAVAGLINI_LUNG_CD8_MEMORY_EFFECTOR_T_CELL"," CD8B  SH2D1A"
0.125988654337417,5,179,2.7668141913952,"RUBENSTEIN SKELETAL MUSCLE FAP CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/RUBENSTEIN_SKELETAL_MUSCLE_FAP_CELLS"," PI16  VIM  ANXA1  LMNA  SRI"
0.126124432999059,7,305,2.27332339791356,"BUSSLINGER DUODENAL DIFFERENTIATING STEM CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/BUSSLINGER_DUODENAL_DIFFERENTIATING_STEM_CELLS"," IDH2  ENO1  NUCKS1  ATP5MC3  EIF3E  ALDH2  YWHAB"
0.126743393239932,4,123,3.22120156266498,"GAUTAM EYE IRIS CILIARY BODY WIF1 HIGH FIBROBLASTS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/GAUTAM_EYE_IRIS_CILIARY_BODY_WIF1_HIGH_FIBROBLASTS"," TMBIM1  TPM4  ZNF703  STOM"
0.128705097314764,9,444,2.00780975780976,"RUBENSTEIN SKELETAL MUSCLE SMOOTH MUSCLE CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/RUBENSTEIN_SKELETAL_MUSCLE_SMOOTH_MUSCLE_CELLS"," ATP5MC3  VIM  VCL  UQCRC1  LMNA  NDUFB2  UGP2  EIF3H  AP2M1"
0.129856453175432,3,73,4.07062800213485,"DURANTE ADULT OLFACTORY NEUROEPITHELIUM CD8 T CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_CD8_T_CELLS"," CD8B  LCP1  RUNX3"
0.130818846943143,7,310,2.2366568914956,"GAO LARGE INTESTINE ADULT CA ENTEROENDOCRINE CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/GAO_LARGE_INTESTINE_ADULT_CA_ENTEROENDOCRINE_CELLS"," B3GAT1  FBXL16  GDF11  IGFBP3  PCBP4  RGS9  SCAMP5"
0.130818846943143,7,310,2.2366568914956,"RUBENSTEIN SKELETAL MUSCLE SATELLITE CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/RUBENSTEIN_SKELETAL_MUSCLE_SATELLITE_CELLS"," PPP1R14B  EIF3E  EIF3H  COMT  VIM  ATP5MC3  LMNA"
0.131770991959182,7,311,2.22946506869336,"BUSSLINGER DUODENAL STEM CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/BUSSLINGER_DUODENAL_STEM_CELLS"," ITGA6  EIF3E  CRLS1  EIF3H  MATR3  NUCKS1  ATP5MC3"
0.133770998846061,5,185,2.67707967707968,"AIZARANI LIVER C24 EPCAM POS BILE DUCT CELLS 3","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/AIZARANI_LIVER_C24_EPCAM_POS_BILE_DUCT_CELLS_3"," ANXA4  LMNA  CAPN2  TPM4  AQP3"
0.134592376077503,11,597,1.82507776980139,"MANNO MIDBRAIN NEUROTYPES HRGL2A","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/MANNO_MIDBRAIN_NEUROTYPES_HRGL2A"," ARHGEF1  B3GAT1  COMT  ADGRG1  LRRN3  PI16  PPP2R2B  S1PR1  STOM  TSPAN18  VIM"
0.134592376077503,8,382,2.07438634663766,"HU FETAL RETINA MICROGLIA","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/HU_FETAL_RETINA_MICROGLIA"," CX3CR1  CSF1R  VSIG4  LCP1  GAL3ST4  SH3KBP1  IER5  ABI3"
0.137504359816084,4,129,3.07137823416893,"DESCARTES FETAL MUSCLE MYELOID CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DESCARTES_FETAL_MUSCLE_MYELOID_CELLS"," CSF1R  CD163  VSIG4  MS4A4E"
0.148799788785011,3,79,3.76146638171955,"BUSSLINGER ESOPHAGEAL EARLY SUPRABASAL CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/BUSSLINGER_ESOPHAGEAL_EARLY_SUPRABASAL_CELLS"," NUCKS1  ATP5MC3  ENO1"
0.148799788785011,2,34,5.82658517952636,"TRAVAGLINI LUNG NATURAL KILLER T CELL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/TRAVAGLINI_LUNG_NATURAL_KILLER_T_CELL"," PRF1  CRTAM"
0.149781106771959,7,324,2.14001122334456,"ZHONG PFC MAJOR TYPES ASTROCYTES","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/ZHONG_PFC_MAJOR_TYPES_ASTROCYTES"," S1PR1  ADGRG1  PDGFRB  RAB34  COMT  LRRN3  VIM"
0.149781106771959,5,194,2.55288525907083,"AIZARANI LIVER C21 STELLATE CELLS 1","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/AIZARANI_LIVER_C21_STELLATE_CELLS_1"," IGFBP3  VIM  LMNA  VCL  TPM4"
0.149781106771959,4,134,2.95677456871487,"DESCARTES FETAL HEART MYELOID CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DESCARTES_FETAL_HEART_MYELOID_CELLS"," CSF1R  CD163  MS4A4E  VSIG4"
0.153362991013446,3,81,3.66859066859067,"DURANTE ADULT OLFACTORY NEUROEPITHELIUM MACROPHAGES","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MACROPHAGES"," CSF1R  CX3CR1  YWHAH"
0.155161426682856,6,261,2.27705627705628,"GAUTAM EYE CORNEA MELANOCYTES","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/GAUTAM_EYE_CORNEA_MELANOCYTES"," ARHGDIA  YWHAH  HPS1  SRP14  DNAJB9  TMED10"
0.160473769508912,5,199,2.48874241336553,"GAUTAM EYE CHOROID SCLERA FIBROBLASTS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/GAUTAM_EYE_CHOROID_SCLERA_FIBROBLASTS"," STOM  POLD4  NUCKS1  DNAJB9  ATP1B3"
0.162077342503169,4,139,2.85041577127908,"GAUTAM EYE CHOROID SCLERA MONOCYTES","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/GAUTAM_EYE_CHOROID_SCLERA_MONOCYTES"," BORCS6  CNPPD1  RALGDS  PFKL"
0.163201077751151,3,84,3.53756957328386,"ZHONG PFC C8 UNKNOWN NEUROD2 POS INTERNEURON","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/ZHONG_PFC_C8_UNKNOWN_NEUROD2_POS_INTERNEURON"," B3GAT1  DNAJB2  MVD"
