"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.0576892067405292,804,1859,1.08371169125993,"GO:0065003 protein-containing complex assembly "," http://amigo.geneontology.org/amigo/term/GO:0065003"," RSF1  SMARCA5  ZMYND10  HCCS  TTC19  TMSB10  TUBG2  CAPG  GEMIN8  CELF2  VAMP3  TTC17  SFSWAP  EIF4B  DDX20  NDE1  SAR1A  CTTN  GEMIN2  SNAP23  SNRPD3  NIN  PSMC6  NDUFAF5  CRNKL1  CEP192  COG4  SPAG1  NOP53  MTPN  COA1  KANK1  EIF3A  RAD51C  SLAIN2  FOXRED1  NDUFS8  PTGES3  COX7A2  OTOF  RPS15  CAPZA1  KLHL12  VAMP8  ABITRAM  HELLS  WASHC3  ATPAF1  SNRPC  H2BC11  TBCC  MKKS  EIF2S2  TUBGCP3  VIL1  HIP1  TUBGCP6  RNF112  PSMG2  DNAAF11  FCHO1  LSM4  TUBGCP2  CLIP1  HIP1R  AAR2  TUBG1  ERAL1  NASP  SCO1  COX16  CDC73  SRPK2  AVIL  VILL  CDK5RAP2  FHDC1  FCHSD2  NDUFAF1  HAUS2  TUBGCP4  GTF2B  PREB  VAMP1  SCAF11  NEDD1  CCDC65  SLAIN1  GTF2A2  SSH2  CLTC  AFG3L2  GEMIN7  HAX1  SNAP47  SNRNP200  NAF1  BDP1  LUC7L2  TAF1  RPL10  SURF1  PSTPIP2  SRP19  ASAP1  SDHAF4  OXA1L  VBP1  NDUFAF6  NRG1  H2BC5  H4C8  MIS18A  TAF6L  CDC42EP3  COX18  DNAAF5  WASHC5  DNAAF2  PRPF18  B2M  SNRPD1  SDHAF2  HLA-DPA1  NDUFS5  RAMAC  TMEM126A  TMEM126B  TBCA  ATPAF2  SMN1  PRPF8  CKAP5  TMEM70  RUVBL1  SHMT1  FLII  NDUFAF3  COX14  TAF7  SPTY2D1  PUF60  HIGD1A  MRPS11  SNRPE  DDX28  RUVBL2  PSMG1  COA3  KNTC1  H2BC21  RPS27L  NAP1L3  KANK3  C15orf62  RRP7A  HLA-DRB1  LONP1  SDHAF3  HLA-DQA1  SVIL  H2BC12  HLA-DRB5  UNC13B  CAPZA2  DAXX  PFDN6  HLA-DOA  UQCC3  SPIRE2  SDHAF1  NAP1L4  TMSB4X  HLA-DPB1  VAMP2  NDUFAF8  HLA-DQB1  HLA-DMB  PET117  RPS28  HLA-DOB  COX19  ISY1  PWP2  EIF6  MRPL20  LINC02218  SMIM20  H4C15  H4C14  GTF2H5  TAF9  TUBGCP5  TBCE  SCO2  VPS41  TRAPPC6A  MED24  MED17  TRAPPC3  MED29  GEMIN5  EIF3I  SUPT16H  EIF3D  PHF5A  PRMT5  HTATSF1  EIF3J  EIF3B  MED31  MED23  SF3B6  WDR77  BCL11A  MED1  SNRPB2  MED18  EIF3G  SNRPA1  MED10  MED6  TGFBRAP1  MED4  SNRPF  MED9  SNRPG  MED22  EIF3M  SSRP1  TRAPPC8  MED19  VPS8  MED8  MED11  MED30  VPS39  TRAPPC2L  TRAPPC11  SF3B5  DDX23  EIF3F  ACAD9  EIF3K  MED14  SF3A3  EIF3C  TMEM186  TRAPPC2  TRAPPC4  TRAPPC2B  ALS2  RBM5  DHX33  LAMP2  PKD1  BID  FNIP2  ABCA7  ELAVL1  TP53BP1  HSD17B10  ACACB  UBE2K  XRCC5  HSP90AA1  GSK3B  YTHDC1  ATRX  ZW10  DNM1L  FKBP1A  P2RX7  OAS1  FUS  ESR1  AGO1  PSMD5  HSP90AB1  SH3GLB1  TFIP11  BIK  EP300  PPM1A  TCL1A  SAMHD1  RIOK3  CHRAC1  GRWD1  CARD8  UBE2S  PRPF19  TBP  VEGFA  ECT2  DNAH1  CHMP3  TAF1B  SUMO1  TMEM9  KMT2A  PKD2  ITGB1BP1  TRIM32  KCNJ2  AGO2  NCLN  THRA  PRMT1  STEAP4  MAP7D3  CAMSAP1  NINJ1  LLGL1  RAF1  AGO4  APC  HRK  DHX9  LAMC1  APPL2  YME1L1  LRRC8A  ANP32B  CENPE  PEX5  TARBP2  NOL3  TBCD  TRPM2  BCL10  ALDH9A1  TIFA  RASA1  DAAM2  POLE3  APIP  MPP7  CENPJ  BCL2L11  ANGPT1  GBP5  MCU  TIAM1  ADAR  WDCP  CLASP2  AIM2  ANKRA2  SLU7  HGSNAT  DACT1  SMAD3  NLRC3  COA6  PDCD6IP  SMAD1  HSPA4  TRMT61B  PPID  ATF7IP  HCFC1  LSM2  NLRP6  SMAD2  EID2  MIEF2  BEND3  FARSA  PTPN11  ZNF746  RNF135  KRT10  MITF  ISG15  DNAH17  CARD9  HMGB1  ZNF777  BLM  CARD11  DDX39B  BAZ1A  OPA1  AIF1  RACK1  ARL2  DNAJC9  TSPAN4  DDX3X  FNIP1  PRKDC  COA8  H3C6  H3C10  RAD52  FKBP4  FARP2  COX10  NDUFS1  KCNG1  ARHGEF5  MAPK9  EIF2AK2  MCM2  PICALM  DLG1  KAT6A  RRN3  CAPN3  SMARCB1  SNU13  KCTD17  RAB5IF  STK4  KCND1  CORO1A  CENPT  TAF1C  BRF2  STK3  KCTD9  PIK3R2  RAB3A  CRTC1  AIMP2  UBTF  TNFAIP1  DDX6  ARPC3  CDKN1B  RIPOR2  FBXO5  MACROH2A1  TFG  RPL24  KCNC4  STMN1  TRPM6  SET  DNAJC15  ATF1  MAX  HP1BP3  SMARCA4  GCH1  MBD2  PSRC1  KCTD1  CD36  CCDC115  BIN1  STXBP1  TLR4  PDCL  RDX  ADAM10  SPTBN5  GCHFR  TMOD3  RAP1GDS1  EGF  BBS4  CRTC3  PARP1  COPS7B  DGKQ  PDGFC  MSRB2  RPS3  KCNA6  NDUFC2  DAB2  CYRIB  KCTD15  KCTD18  CCT8  KAT6B  BAG4  DHRS1  PSMG3  NCK1  KCNB1  TSPAN33  SV2A  CRTC2  ALOX15  ARPC5  NLRP3  NDUFAF2  STXBP5  MICALL2  ABCA1  PIP4P1  TAF10  CENPN  HDGFL3  RRM1  PRRT2  MLST8  MFSD2A  LETM1  PTK2  CENPX  WNT10B  PRKCE  RRM2  PRNP  SH3PXD2B  NDUFA11  KCTD13  MTLN  BOK  NAP1L5  CTNNBIP1  KCTD12  COA4  NDUFB1  NDUFA12  H1-10  BRF1  SMYD3  AIDA  TSPYL4  H1-2  CENPP  TMEM120B  H1-0  GTF2IRD2  SPTAN1  CYRIA  COPS8  MT-ND6  MSRB1  MTOR  INPP5F  EIF3CL  LCAT  NDUFS3  KCTD11  STMP1  KCTD7  FMN1  ARPC4-TTLL3  IKBKE  FMC1-LUC7L2  ACACA  NDUFAB1  COX15  CUL3  SOAT1  NDUFB4  ARFGEF1  DHX29  TFRC  CLASP1  NDUFB2  PLEKHG2  HDAC6  ATP5F1D  NDUFB7  TM9SF4  PSMD10  TAFAZZIN  ARHGEF7  PIEZO1  SETX  RANGRF  NOP2  SUB1  NDUFA8  SLF2  TRIM6  MRM2  IKZF4  NUP153  NDUFA1  RAP1B  AKAP9  NDUFA5  AFDN  NDUFA10  DHX30  JCHAIN  SLF1  NDUFB5  NUMA1  SORL1  NDUFA9  PRUNE1  POGZ  NDUFB11  TERF1  NDUFB9  TTC12  AHCTF1  NUP205  TTN  CHCHD4  ICE1  NDUFS4  FMC1  NDUFB6  NEMF  JAM3  NDUFB8  CCT2  GPX4  UQCRFS1  ZRSR2  NDUFA3  CLEC7A  ANO6  PDE4DIP  RRS1  DGAT1  FAF1  DRG1  NDUFA13  MT-ND5  MT-ND1  TRAF3IP1  BRD2  LCMT1  TMEM242  PDCD6  CHCHD10  CHMP4A  BRK1  CORO7  EHD3  TAF2  CDC42  CRYZ  CUTC  SIGMAR1  TAF5  HPRT1  LRRK2  MIF  NCKAP1  SRP54  BMF  MYH11  DISP1  SYNJ1  SEPTIN8  P2RY12  TLR6  CDK5R1  OCLN  PEG10  DNAAF10  RANBP9  DDX1  JAK2  WASF1  CENPF  PILRB  BLOC1S2  CD3E  CSNK2B  SKAP2  HFE  MNAT1  FAS  TRAF1  TMED2  ZDHHC8  CD40  KPNA3  ELOB  HSPA8  LPXN  LIN7A  DARS1  PPP6C  EPRS1  TGS1  RB1  TXNL4A  PARD3  FANCC  KMT2D  REPS2  PPIH  IL1RAP"
0.0604309139144922,14,14,1.83044835414302,"GO:0002581 negative regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II "," http://amigo.geneontology.org/amigo/term/GO:0002581"," THBS1  HLA-DOA  HLA-DOB"
0.0604309139144922,91,150,1.28131384790011,"GO:0009144 purine nucleoside triphosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009144"," ATP5F1D  SAMHD1  ANTKMT  ATP5PB  ATP5F1E  ATP5MC2  NUDT15  ATPSCKMT  ATP5F1A  ATP5MC3  AK9  ATP5MC1  NUDT2  ATP5F1C  ATP5MG  ATP5PD  ATP5PO  NDUFAB1  NDUFS1  NDUFB4  NDUFB2  NDUFB7  NDUFS8  SDHB  NDUFA8  NDUFA1  NDUFA5  NDUFA10  NDUFB5  NDUFA9  SDHC  NDUFB11  NDUFB9  NDUFC2  ATP5PF  ATP5MJ  NDUFS4  NDUFB6  NDUFB8  NDUFV1  NDUFS5  ATP5ME  NDUFA3  ATP5MK  NDUFA11  NDUFV2  NDUFB1  NDUFA12  NDUFA13  MT-ND6  MT-ND5  MT-ND1  SDHD  NDUFS3  MT-ATP8  NDUFA7  GNAI3  RAN  EFL1  GIMAP7  LRRK2  OPA1  TMSB4X  TAFAZZIN  NME3  NME4  ATP6V1A  DGUOK  SLC25A12  NME7  PID1  FLCN  ADK  NME6  ADA  UQCC3  NME1  NME2  PARP1  PRKAG2"
0.0604309139144922,53,76,1.38591089670829,"GO:0010257 NADH dehydrogenase complex assembly "," http://amigo.geneontology.org/amigo/term/GO:0010257"," NDUFAF5  COA1  FOXRED1  NDUFS8  NDUFAF1  NDUFAF6  NDUFS5  TMEM126A  TMEM126B  NDUFAF3  NDUFAF8  ACAD9  TMEM186  NDUFS1  NDUFC2  NDUFAF2  NDUFA11  NDUFA12  MT-ND6  NDUFS3  NDUFAB1  NDUFB4  NDUFB2  NDUFB7  TAFAZZIN  NDUFA8  NDUFA1  NDUFA5  NDUFA10  NDUFB5  NDUFA9  NDUFB11  NDUFB9  OXA1L  NDUFS4  NDUFB6  NDUFB8  NDUFA3  NDUFB1  NDUFA13  MT-ND5  MT-ND1"
0.0604309139144922,53,76,1.38591089670829,"GO:0032981 mitochondrial respiratory chain complex I assembly "," http://amigo.geneontology.org/amigo/term/GO:0032981"," NDUFAF5  COA1  FOXRED1  NDUFS8  NDUFAF1  NDUFAF6  NDUFS5  TMEM126A  TMEM126B  NDUFAF3  NDUFAF8  ACAD9  TMEM186  NDUFS1  NDUFC2  NDUFAF2  NDUFA11  NDUFA12  MT-ND6  NDUFS3  NDUFAB1  NDUFB4  NDUFB2  NDUFB7  TAFAZZIN  NDUFA8  NDUFA1  NDUFA5  NDUFA10  NDUFB5  NDUFA9  NDUFB11  NDUFB9  OXA1L  NDUFS4  NDUFB6  NDUFB8  NDUFA3  NDUFB1  NDUFA13  MT-ND5  MT-ND1"
0.0604309139144922,76,181,1.31239693315915,"GO:0034728 nucleosome organization "," http://amigo.geneontology.org/amigo/term/GO:0034728"," RSF1  SMARCA5  PSME4  SRCAP  ZNHIT1  H2BC11  NASP  ANP32E  CHD1  H2BC5  H4C8  MIS18A  VPS72  CHD2  DMAP1  SPTY2D1  H2BC21  NAP1L3  H2BC12  DAXX  NAP1L4  H4C15  H4C14  SUPT16H  YEATS4  ACTL6A  SSRP1  RUVBL1  RUVBL2  SMARCD1  SMARCE1  SMARCD3  ATRX  SMARCB1  CHRAC1  GRWD1  ARID1A  SMARCA4  ANP32B  POLE3  MCM3AP  SMARCC1  ARID2  LIN54  BAZ1A  DNAJC9  H3C6  H3C10  MCM2  KAT6A  MACROH2A1  SET  HP1BP3  KAT6B  NAP1L5  H1-10  SMYD3  TSPYL4  H1-2  CENPP  H1-0  SETD2  BRD2  HMGA1"
0.0604309139144922,137,305,1.22327524154924,"GO:0071824 protein-DNA complex subunit organization "," http://amigo.geneontology.org/amigo/term/GO:0071824"," RSF1  SMARCA5  PSME4  SRCAP  PSMC6  ZNHIT1  RAD51C  HELLS  H2BC11  NASP  GTF2B  GTF2A2  ANP32E  BDP1  TAF1  GTF2E1  CHD1  H2BC5  H4C8  MIS18A  TAF6L  VPS72  CHD2  DMAP1  TAF7  SPTY2D1  KNTC1  H2BC21  NAP1L3  H2BC12  DAXX  NAP1L4  LINC02218  H4C15  H4C14  GTF2H5  TAF9  MED24  MED17  MED29  SUPT16H  MED31  MED23  MED1  YEATS4  MED18  MED10  MED6  MED4  ACTL6A  MED9  MED22  SSRP1  MED19  MED8  MED11  MED30  RUVBL1  MED14  RUVBL2  SMARCD1  SMARCE1  SMARCD3  ATRX  ESR1  SMARCB1  CHRAC1  GRWD1  TBP  TAF1B  ARID1A  RPL23  THRA  SMARCA4  ANP32B  CENPE  POLE3  MCM3AP  ATF7IP  SMARCC1  ARID2  LIN54  HMGB1  BAZ1A  DNAJC9  H3C6  H3C10  RAD52  MCM2  KAT6A  RRN3  CENPT  TAF1C  BRF2  UBTF  MACROH2A1  SET  HP1BP3  KAT6B  TAF10  CENPN  CENPX  WNT10B  NAP1L5  H1-10  BRF1  SMYD3  TSPYL4  H1-2  CENPP  H1-0  POGZ  TERF1  SETD2  BRD2  TAF2  TAF5  CENPF  HMGA1  RB1"
0.0615540634360949,99,187,1.26723347594517,"GO:0050671 positive regulation of lymphocyte proliferation "," http://amigo.geneontology.org/amigo/term/GO:0050671"," CD38  CD40  TNFSF13B  IL27RA  BST1  TNFSF4  CD274  IL1B  PTPN22  TNFRSF13C  IL15  JAK2  TYK2  TFRC  CD40LG  LILRB2  XCL1  IL18  CD1D  FCRL3  GPR183  PNP  AIF1  HLA-E  HLA-A  TLR9  MIF  CD24  BTK  PTPRC  DHPS  CORO1A  JAK3  ZAP70  SLAMF1  TLR4  CCDC88B  BMI1  STAT5B  TRAF6  ATAD5  IRS2  ADA  PELI1  CARD11  CD3E  CD6  TCF3  RASAL3  EPHB2  SLC7A1  RPS3  NCK1  HLA-DPA1  BCL2  HMGB1  ZNF335  HLA-DPB1  HLA-DMB  MEF2C  CCR2  ZP3  ICOSLG"
0.0660981855749029,97,163,1.26823921679909,"GO:0006119 oxidative phosphorylation "," http://amigo.geneontology.org/amigo/term/GO:0006119"," ANTKMT  NDUFS8  COX7A2  ATP5F1E  COX7C  NDUFA10  COX4I1  COX5B  NDUFAF1  SDHC  ATPSCKMT  UQCRB  UQCRQ  NDUFB6  NDUFV1  SDHAF2  UQCRFS1  CYCS  UQCRH  NDUFV2  COX5A  CYC1  UQCR10  MT-CO1  SDHD  UQCC3  UQCRHL  ATP5PO  NDUFA7  NDUFAB1  NDUFS1  NDUFB4  NDUFB2  NDUFB7  SDHB  NDUFA8  NDUFA1  COX6B1  UQCR11  NDUFA5  NDUFB5  NDUFA9  UQCRC2  NDUFB11  NDUFB9  NDUFC2  NDUFS4  NDUFB8  NDUFS5  NDUFA3  NDUFA11  NDUFB1  NDUFA12  NDUFA13  NDUFA4  MT-ND6  MT-CYB  MT-ND5  MT-ND1  NDUFS3  ATP5F1D  TAFAZZIN  ATP5PB  CCNB1  ATP5F1A  ATP5PF  ATP5F1C  ATP5MG  ATP5PD  ATP5ME  MT-ATP8  BID  COQ9  DLD  PPIF  DGUOK  DNAJC15  SLC25A23  SLC25A51  COA6  TEFM  PDE12  CHCHD10  GHITM  COX15"
0.0678129972824534,82,166,1.29393762965282,"GO:0048002 antigen processing and presentation of peptide antigen "," http://amigo.geneontology.org/amigo/term/GO:0048002"," HLA-F  ABCB9  FCER1G  B2M  HLA-DPA1  HLA-DRB1  HLA-DQA1  HLA-DRB5  HLA-DOA  TAP2  HLA-E  HLA-DPB1  HLA-DQB1  HLA-DMB  HLA-DOB  CLEC4A  CTSS  HLA-C  HLA-A  HLA-B  SLC11A1  FCGR1A  ERAP1  ERAP2  TRAF6  HFE  IDE  FCGR2B  CTSF"
0.0682959260356343,269,620,1.15044534407587,"GO:0001819 positive regulation of cytokine production "," http://amigo.geneontology.org/amigo/term/GO:0001819"," CD84  CD40  TLR8  DHX58  IFIH1  IL18R1  CD2  SLAMF1  TNFSF4  SEMA7A  CD226  TNFRSF14  SLAMF6  MNDA  IL15  AFAP1L2  CLEC7A  TLR7  TLR9  ZCCHC3  JAK2  TYK2  IRF5  CASP1  NAIP  CD6  NLRP2  HYAL2  HSP90AA1  IL12RB2  C1QTNF3  P2RX7  DDT  HIF1A  PQBP1  CD40LG  CARD8  ZC3HAV1  NOD1  C5  PANX1  STAT1  IL1R1  CD160  CD274  IL1B  FRMD8  HILPDA  TLR4  IRF4  HLA-F  TLR2  SORL1  THBS1  XCL1  IL18  IL6R  AIM2  F2RL1  B2M  NOD2  SERPINF2  POLR3D  IL16  HPSE  GLMN  LACC1  SETD2  ATP6AP2  TBK1  IRF7  LILRA5  TLR5  ISG15  S100A13  HMGB1  CLEC9A  AIF1  HLA-E  HLA-A  ZNF580  DDX3X  ORM1  LILRA2  MIF  DHX33  BTK  SLC11A1  HGF  KPNA6  EIF2AK2  PTGS2  IL4R  DDX1  PTPRC  IRAK3  SIRT1  IL27RA  HSPB1  BMPR1A  POU2AF1  CD83  MMP8  TRIM32  FFAR2  RAB2B  AKAP12  IDO1  CHI3L1  PTPN22  RSAD2  CD36  CYP1B1  IRF8  BCL10  TMF1  PIK3R1  CYRIB  CEBPG  GBP5  SCIMP  NLRP3  CYBB  DDX21  CLEC4E  SMAD3  CCDC88B  ADORA2B  C3AR1  STAT5B  TLR1  HRAS  DHX36  TRAF6  PTPN11  SCRIB  CARD9  LRRK2  IL1RAP  HDAC2  PELI1  CARD11  CD3E  GPSM3  KLRK1  LTB  STMP1  CLEC5A  CD200  LAMTOR5  APP  BRCA1  POLR3B  CASP8  OAS1  RIOK3  OAS3  OAS2  PDE4D  CD58  TRIM6  ATF4  EPHB2  DHX9  POLR3A  RPS3  ADAM17  MAPK13  RUNX1  PHB1  HLA-DPA1  EIF2AK3  RASGRP1  DDIT3  RNF135  PDE4B  MAPK11  PNP  AGPAT1  TRIM27  CHUK  HLA-DPB1  TRIM16  TICAM2  IFNGR1  FOXP1  CCR2  ROCK2  PTPRJ  FCER1G  TLR6  SPHK1  FFAR3  ZP3  LILRB2  PIK3CG  PIK3CD"
0.0723862401433407,68,108,1.32415412852899,"GO:0019646 aerobic electron transport chain "," http://amigo.geneontology.org/amigo/term/GO:0019646"," NDUFS8  COX7C  NDUFA10  COX4I1  COX5B  NDUFAF1  SDHC  UQCRB  UQCRQ  NDUFV1  SDHAF2  UQCRFS1  CYCS  UQCRH  NDUFV2  COX5A  CYC1  UQCR10  MT-CO1  SDHD  UQCC3  UQCRHL  NDUFA7  COX7A2  SDHB  COX6B1  UQCR11  UQCRC2  NDUFA4  MT-CYB  COQ9  DLD  NDUFA8  DNAJC15  NDUFB9  NDUFC2  NDUFB6  NDUFB8  MT-ND6  NDUFS3  NDUFS1  SLC25A51  MT-ND5  MT-ND1  NDUFAB1  NDUFB4  NDUFB2  NDUFB7  NDUFA1  NDUFA5  NDUFB5  NDUFA9  NDUFS4  NDUFS5  NDUFA3  NDUFB1  COX15"
0.0758706249577469,83,137,1.28751875757517,"GO:0022904 respiratory electron transport chain "," http://amigo.geneontology.org/amigo/term/GO:0022904"," NDUFS8  SLC25A12  SDHB  COX7C  NDUFA5  NDUFA10  COX4I1  COX5B  NDUFAF1  SDHC  UQCRB  UQCRQ  NDUFB6  NDUFV1  SDHAF2  UQCRFS1  CYCS  UQCRH  NDUFV2  COX5A  CYC1  UQCR10  MT-CO1  SDHD  UQCC3  UQCRHL  NDUFA7  COX7A2  COX6B1  UQCR11  UQCRC2  NDUFA4  MT-CYB  TAFAZZIN  ETFB  CCNB1  BID  NDUFS1  AIFM2  COQ9  DLD  DGUOK  NDUFA8  DNAJC15  MYBBP1A  NDUFB9  NDUFC2  NDUFB8  ETFDH  PLEC  MT-ND6  MT-ND5  NDUFS3  SCO2  SLC25A51  COA6  NDUFA12  MT-ND1  GHITM  NDUFAB1  NDUFB4  NDUFB2  NDUFB7  NDUFA1  NDUFB5  NDUFA9  NDUFS4  NDUFS5  NDUFA3  NDUFB1  COX15  GPD2"
0.0847426189829759,13,13,1.83044835414302,"GO:0002587 negative regulation of antigen processing and presentation of peptide antigen via MHC class II "," http://amigo.geneontology.org/amigo/term/GO:0002587"," HLA-DOA  HLA-DOB"
0.0847426189829759,13,13,1.83044835414302,"GO:0006438 valyl-tRNA aminoacylation "," http://amigo.geneontology.org/amigo/term/GO:0006438"," VARS1  VARS2"
0.0910677215661861,87,145,1.27399205448354,"GO:0009205 purine ribonucleoside triphosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009205"," ATP5F1D  ANTKMT  ATP5PB  ATP5F1E  ATP5MC2  ATPSCKMT  ATP5F1A  ATP5MC3  AK9  ATP5MC1  NUDT2  ATP5F1C  ATP5MG  ATP5PD  ATP5PO  NDUFAB1  NDUFS1  NDUFB4  NDUFB2  NDUFB7  NDUFS8  SDHB  NDUFA8  NDUFA1  NDUFA5  NDUFA10  NDUFB5  NDUFA9  SDHC  NDUFB11  NDUFB9  NDUFC2  ATP5PF  ATP5MJ  NDUFS4  NDUFB6  NDUFB8  NDUFV1  NDUFS5  ATP5ME  NDUFA3  ATP5MK  NDUFA11  NDUFV2  NDUFB1  NDUFA12  NDUFA13  MT-ND6  MT-ND5  MT-ND1  SDHD  NDUFS3  MT-ATP8  NDUFA7  GNAI3  RAN  EFL1  GIMAP7  LRRK2  OPA1  TMSB4X  TAFAZZIN  NME3  NME4  ATP6V1A  DGUOK  SLC25A12  NME7  PID1  FLCN  NME6  UQCC3  NME1  NME2  PARP1  PRKAG2"
0.0910798282142436,167,334,1.18943531183613,"GO:0009165 nucleotide biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009165"," ADSS2  GUCY1B1  KARS1  CAD  ATP5F1D  PRPS2  MLYCD  ANTKMT  GCDH  NAMPT  GUCA1B  UMPS  AMPD2  ATP5PB  ATP5F1E  DUT  DCTD  ACSS2  IDO1  ACLY  PDHA1  AMPD3  CMPK2  ATP5MC2  ADCY3  ATIC  PPCDC  PAPSS1  PRPS1  ATPSCKMT  DLAT  ATP5F1A  ATP5MC3  ACSS1  AK9  FCSK  PANK4  GART  ATP5MC1  FLAD1  HAAO  GMPS  GUCY1A1  ACSL6  NOS3  NUDT2  ATP5F1C  HPRT1  ATP5MG  RRM1  ATP5PD  PDHB  DTYMK  CTPS1  RRM2  NADSYN1  DCAKD  NMNAT1  APRT  ADSL  ATP5PO  NDUFAB1  NDUFS1  NDUFB4  NDUFB2  DLD  NDUFB7  PDHX  NDUFS8  SDHB  NDUFA8  NDUFA1  NDUFA5  NDUFA10  NDUFB5  NDUFA9  SDHC  NDUFB11  NDUFB9  NDUFC2  ATP5PF  ATP5MJ  NDUFS4  NDUFB6  NDUFB8  NDUFV1  NDUFS5  ATP5ME  NDUFA3  ATP5MK  NDUFA11  NDUFV2  NDUFB1  NDUFA12  NDUFA13  MT-ND6  MT-ND5  MT-ND1  SDHD  NDUFS3  MT-ATP8  NDUFA7  ACAT1  DGUOK  ADCY7  UCK1  UCK2  TMSB4X  AK2  ELOVL5  TBPL1  ACACB  AK6  TAFAZZIN  NME3  NME4  NMRK1  ATP6V1A  SLC25A12  KMO  ADCY4  NME7  PID1  FLCN  ADK  ZBTB49  ADORA2B  NME6  SHMT1  AFMID  ADA  UCKL1  UQCC3  NME1  NME2  ACACA  PNP  PARP1  DIP2A  ACSL4  TECR  PRKAG2  PPT1  PARP9  PARP16  SLC26A1  HSD17B12  ACSF3  PARP10  NAXD  HTD2"
0.1091590770493,130,245,1.214072887952,"GO:0009152 purine ribonucleotide biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009152"," ADSS2  GUCY1B1  ATP5F1D  MLYCD  ANTKMT  GCDH  AMPD2  ATP5PB  ATP5F1E  ACSS2  ACLY  PDHA1  AMPD3  ATP5MC2  ADCY3  ATIC  PPCDC  PAPSS1  ATPSCKMT  DLAT  ATP5F1A  ATP5MC3  ACSS1  AK9  PANK4  ATP5MC1  GMPS  GUCY1A1  ACSL6  NUDT2  ATP5F1C  HPRT1  ATP5MG  ATP5PD  PDHB  DCAKD  APRT  ADSL  ATP5PO  NDUFAB1  NDUFS1  NDUFB4  NDUFB2  DLD  NDUFB7  PDHX  NDUFS8  SDHB  NDUFA8  NDUFA1  NDUFA5  NDUFA10  NDUFB5  NDUFA9  SDHC  NDUFB11  NDUFB9  NDUFC2  ATP5PF  ATP5MJ  NDUFS4  NDUFB6  NDUFB8  NDUFV1  NDUFS5  ATP5ME  NDUFA3  ATP5MK  NDUFA11  NDUFV2  NDUFB1  NDUFA12  NDUFA13  MT-ND6  MT-ND5  MT-ND1  SDHD  NDUFS3  MT-ATP8  NDUFA7  ACAT1  ADCY7  GART  TMSB4X  AK2  ELOVL5  ACACB  PRPS2  TAFAZZIN  NME3  NME4  ATP6V1A  DGUOK  SLC25A12  ADCY4  NME7  PID1  FLCN  ADK  NME6  ADA  UQCC3  NME1  NME2  ACACA  PARP1  DIP2A  ACSL4  TECR  PRKAG2  PPT1  SLC26A1  HSD17B12  ACSF3  HTD2"
0.115216036366333,167,337,1.18482509744916,"GO:1901293 nucleoside phosphate biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:1901293"," ADSS2  GUCY1B1  KARS1  CAD  ATP5F1D  PRPS2  MLYCD  ANTKMT  GCDH  NAMPT  GUCA1B  UMPS  AMPD2  ATP5PB  ATP5F1E  DUT  DCTD  ACSS2  IDO1  ACLY  PDHA1  AMPD3  CMPK2  ATP5MC2  ADCY3  ATIC  PPCDC  PAPSS1  PRPS1  ATPSCKMT  DLAT  ATP5F1A  ATP5MC3  ACSS1  AK9  FCSK  PANK4  GART  ATP5MC1  FLAD1  HAAO  GMPS  GUCY1A1  ACSL6  NOS3  NUDT2  ATP5F1C  HPRT1  ATP5MG  RRM1  ATP5PD  PDHB  DTYMK  CTPS1  RRM2  NADSYN1  DCAKD  NMNAT1  APRT  ADSL  ATP5PO  NDUFAB1  NDUFS1  NDUFB4  NDUFB2  DLD  NDUFB7  PDHX  NDUFS8  SDHB  NDUFA8  NDUFA1  NDUFA5  NDUFA10  NDUFB5  NDUFA9  SDHC  NDUFB11  NDUFB9  NDUFC2  ATP5PF  ATP5MJ  NDUFS4  NDUFB6  NDUFB8  NDUFV1  NDUFS5  ATP5ME  NDUFA3  ATP5MK  NDUFA11  NDUFV2  NDUFB1  NDUFA12  NDUFA13  MT-ND6  MT-ND5  MT-ND1  SDHD  NDUFS3  MT-ATP8  NDUFA7  ACAT1  DGUOK  ADCY7  UCK1  UCK2  TMSB4X  NME2  AK2  ELOVL5  TBPL1  ACACB  AK6  TAFAZZIN  NME3  NME4  NMRK1  ATP6V1A  SLC25A12  KMO  ADCY4  NME7  PID1  FLCN  ADK  ZBTB49  ADORA2B  NME6  SHMT1  AFMID  ADA  UCKL1  UQCC3  NME1  ACACA  PNP  PARP1  DIP2A  ACSL4  TECR  PRKAG2  PPT1  PARP9  PARP16  SLC26A1  HSD17B12  ACSF3  PARP10  NAXD  HTD2"
0.121662760900063,26,46,1.53521474863608,"GO:0001916 positive regulation of T cell mediated cytotoxicity "," http://amigo.geneontology.org/amigo/term/GO:0001916"," NECTIN2  CD1D  CD1C  PVR  XCL1  HLA-DRB1  HLA-E  HLA-A  HLA-B  PTPRC  P2RX7  CYRIB  B2M  TAP2  HLA-F"
